id_tabungan,counter_tabungan,tanggal_nabung,nama_goal,target_nominal,nominal_nabung,total_terkumpul,sisa_target,status,keterangan
TAB-1965,10,2022-06-15,MODIF MOTOR/GANTI KNALPOT,560000.0,50075,560000,0,Selesai,Cash
TAB - 1966,1,07/11/2021,Tanpa Nama,1900000.0,198071,198071,1701929,Belum Selesai,nan
TAB-1966,2,2021-12-04,Tanpa Nama,,181666,379737,1520263,Belum Selesai,Transfer
TAB-1966,3,2021-12-22,Tanpa Nama,1900000.0,171928,551665,1348335,Belum Selesai,Cash
TAB-1966,4,08/01/2022,Tanpa Nama,1900000.0,148148,699813,1200187,Belum Selesai,Cash
TAB-1966,5,2022-02-03,TANPA NAMA,1900000.0,155637,855450,1044550,Belum Selesai,Cash
TAB-1966,6,19-Feb-22,   tanpa nama  ,1900000.0,180k,1036084,863916,SELESAI,Via ATM
TAB-1966,7,2022-03-07,Tanpa Nama,1900000.0,188280,1224364,675636,Belum Selesai,Via ATM
tb_1966,8,31/03/2022,TANPA NAMA,1900000.0,210k,1434551,465449,Belum Selesai,Transfer
TAB-1966,9,2022-04-14,TANPA NAMA,190000000.0,161619,1596170,303830,Blm selese,Via ATM
TAB-1966,10,2022-05-08,Tanpa Nama,1900000.0,188207,1784377,115623,Belum Selesai,nan
TAB-1966,11,2022-06-02,Tanpa Nama,1900000.0,115623,1900000,0,Selesai,Transfer
TAB-1967,1,Bulan lalu,Beli TWS/Earphone,2140000.0,77024,77024,2062976,Belum Selesai,Transfer
TAB-1967,2,18/03/2022,Beli TWS/Earphone,2140000.0,66659,143683,1996317,Belum Selesai,Cash
tb_1967,3,02-Apr-22,,2140000.0,77849,221532,1918468,Belum Selesai,Transfer
TAB-1967,4,2022-05-02,Beli TWS/Earphone,2140000.0,76368,297900,1842100,Belum Selesai,Transfer
TAB-1967,5,2022-05-23,,2140000.0,74156,372056,1767944,Blm selese,Cash
TAB-1967,6,2022-06-05,Beli TWS/Earphone,2140000.0,67509,439565,1700435,Belum Selesai,nan
TAB-1967,7,13/06/2022,,2140000.0,65359,504924,1635076,Belum Selesai,Transfer
TAB-1967,8,2022-06-25,Beli TWS/Earphone,2140000.0,68560,573484,1566516,Belum Selesai,nan
TAB-1967,9,12-Jul-22,Beli TWS/Earphone,2140000.0,62434,635918,1504082,Belum Selesai,nan
tb_1967,10,2022-07-31,Beli TWS/Earphone,2140000.0,73541,709459,1430541,Belum Selesai,Via ATM
TAB-1967,11,Bulan lalu,Beli TWS/Earphone,2140000.0,59889,769348,1370652,Belum Selesai,Transfer
TAB-1967,12,2022-08-24,Beli TWS/Earphone,2140000.0,73277,842625,1297375,Belum Selesai,Cash
TAB-1967,13,2022-09-04,Beli TWS/Earphone,2140000.0,Rp. 67.890,910515,1229485,Belum Selesai,Cash
TAB-1967,14,2022-09-23,Beli TWS/Earphone,2140000.0,67129,977644,1162356,Belum Selesai,Cash
TAB-1967,15,Kemarin,,2140000.0,75138,1052782,1087218,Belum Selesai,Transfer
TAB-1967,16,2022-11-15,BELI TWS/EARPHONE,2140000.0,61752,1114534,1025466,Belum Selesai,Via ATM
tb_1967,17,2022-11-30,Beli TWS/Earphone,2140000.0,79721,1194255,945745,belum selesai,nan
TAB-1967,18,09-Dec-22,Beli TWS/Earphone,2140000.0,80618,1274873,865127,belum selesai,Via ATM
TAB-1967,19,2023-01-08,Beli TWS/Earphone,2140000.0,75856,1350729,789271,Belum Selesai,nan
TAB-1967,20,2023-01-24,Beli TWS/Earphone,2140000.0,73408,1424137,715863,Belum Selesai,Cash
TAB - 1967,21,2023-02-14,BELI TWS/EARPHONE,2140000.0,71656,1495793,644207,belum selesai,Cash
TAB-1967,22,28/02/2023,Beli TWS/Earphone,2140000.0,70887,1566680,573320,Belum Selesai,Via ATM
TAB-1967,23,2023-03-24,Beli TWS/Earphone,2140000.0,84412,1651092,488908,Belum Selesai,Via ATM
TAB-1967,24,2023-04-18,Beli TWS/Earphone,2140000.0,66110,1717202,422798,Belum Selesai,Transfer
TAB-1967,25,2023-05-14,Beli TWS/Earphone,2140000.0,70821 rupiah,1788023,351977,Belum Selesai,Cash
TAB - 1967,26,2023-05-31,Beli TWS/Earphone,2140000.0,70453,1858476,281524,Belum Selesai,Cash
tb_1967,27,2023-07-01,,2140000.0,77326,1935802,204198,Belum Selesai,Via ATM
TAB-1967,28,30-Jul-23,Beli TWS/Earphone,2140000.0,71962 rupiah,2007764,132236,Belum Selesai,Cash
TAB-1967,29,12/08/2023,Beli TWS/Earphone,214000000.0,84066,2091830,48170,Belum Selesai,nan
TAB-1967,30,2023-08-20,,2140000.0,48170,2140000,0,SELESAI,nan
TAB-1968,1,2020-05-03,Ganti LCD HP,1210000.0,18356,18356,1191644,Belum Selesai,Via ATM
TAB - 1968,2,2020-05-18,Ganti LCD HP,1210000.0,20608,38964,1171036,SELESAI,Via ATM
TAB-1968,3,10-Jun-20,Ganti LCD HP,1210000.0,20776,59740,1150260,Belum Selesai,nan
TAB-1968,4,30/06/2020,   ganti lcd hp  ,1210000.0,21009,80749,1129251,Belum Selesai,Transfer
TAB-1968,5,2020-07-20,Ganti LCD HP,1210000.0,15935,96684,1113316,Belum Selesai,nan
TAB-1968,6,Bulan lalu,   ganti lcd hp  ,1210000.0,19302,115986,1094014,Belum Selesai,Cash
TAB-1968,7,2020-08-21,Ganti LCD HP,1210000.0,21099,137085,1072915,Belum Selesai,Via ATM
TAB - 1968,8,2020-09-01,Ganti LCD HP,1210000.0,18439,155524,1054476,Belum Selesai,Via ATM
TAB-1968,9,2020-09-26,   ganti lcd hp  ,1210000.0,20804,176328,1033672,Belum Selesai,Cash
TAB - 1968,10,21/10/2020,,1210000.0,21k,197671,1012329,Belum Selesai,Via ATM
TAB - 1968,11,2020-11-04,Ganti LCD HP,1210000.0,19196,216867,993133,Blm selese,Transfer
TAB-1968,12,29-Nov-20,GANTI LCD HP,1210000.0,19444,236311,973689,Belum Selesai,nan
TAB-1968,13,2020-12-28,GANTI LCD HP,1210000.0,18024,254335,955665,Belum Selesai,nan
TAB-1968,14,2021-01-08,,1210000.0,19194,273529,936471,Belum Selesai,Via ATM
TAB-1968,15,2021-01-17,,1210000.0,Rp. 18.423,291952,918048,SELESAI,Cash
TAB-1968,16,2021-02-07,   ganti lcd hp  ,1210000.0,18297,310249,899751,Belum Selesai,nan
TAB-1968,17,2021-03-03,Ganti LCD HP,1210000.0,21383,331632,878368,Belum Selesai,Transfer
TAB-1968,18,2021-03-16,Ganti LCD HP,1210000.0,19945,351577,858423,Belum Selesai,Transfer
TAB-1968,19,2021-03-29,Ganti LCD HP,,18995,370572,839428,Belum Selesai,Cash
TAB-1968,20,2021-04-26,Ganti LCD HP,1210000.0,18609,389181,820819,Belum Selesai,Via ATM
TAB - 1968,21,Lupa nyatet,Ganti LCD HP,1210000.0,21491,410672,799328,Belum Selesai,Via ATM
TAB-1968,22,2021-06-12,GANTI LCD HP,1210000.0,Rp. 18.339,429011,780989,Belum Selesai,Cash
TAB-1968,23,2021-06-21,Ganti LCD HP,,17009,446020,763980,Belum Selesai,Cash
TAB-1968,24,2021-07-17,   ganti lcd hp  ,1210000.0,22422,468442,741558,selesai,nan
TAB-1968,25,2021-08-04,   ganti lcd hp  ,1210000.0,16721,485163,724837,Belum Selesai,Transfer
TAB-1968,26,2021-08-24,Ganti LCD HP,1210000.0,22909,508072,701928,Belum Selesai,Transfer
TAB - 1968,27,31-Aug-21,,1210000.0,20061,528133,681867,Belm Selesai,Via ATM
TAB - 1968,28,11-Sep-21,Ganti LCD HP,1210000.0,18850,546983,663017,Belum Selesai,Transfer
TAB - 1968,29,2021-09-29,Ganti LCD HP,1210000.0,19544 rupiah,566527,643473,Belum Selesai,Via ATM
TAB - 1968,30,2021-10-16,Ganti LCD HP,1210000.0,17649,584176,625824,SELESAI,nan
TAB-1968,31,2021-11-11,,1210000.0,19209,603385,606615,SELESAI,Via ATM
TAB-1968,32,2021-12-05,,1210000.0,21644,625029,584971,Belum Selesai,Transfer
TAB-1968,33,2021-12-24,Ganti LCD HP,1210000.0,18270,643299,566701,Belum Selesai,Transfer
TAB-1968,34,2022-01-22,GANTI LCD HP,1210000.0,22528,665827,544173,Blm selese,Via ATM
TAB-1968,35,2022-02-16,   ganti lcd hp  ,1210000.0,18064,683891,526109,Belum Selesai,Via ATM
TAB - 1968,36,2022-03-11,Ganti LCD HP,1210000.0,21293,705184,504816,Belum Selesai,Via ATM
TAB-1968,37,2022-04-09,Ganti LCD HP,1210000.0,18666,723850,486150,Belum Selesai,nan
TAB-1968,38,2022-04-25,GANTI LCD HP,1210000.0,21973 rupiah,745823,464177,Belum Selesai,Via ATM
TAB-1968,39,2022-05-13,Ganti LCD HP,1210000.0,17636,763459,446541,Belum Selesai,nan
TAB-1968,40,2022-06-11,GANTI LCD HP,1210000.0,21970,785429,424571,Belum Selesai,Via ATM
TAB-1968,41,2022-07-12,Ganti LCD HP,,22383,807812,402188,Belm Selesai,Via ATM
tb_1968,42,2022-07-23,Ganti LCD HP,1210000.0,23649,831461,378539,Belum Selesai,Transfer
TAB-1968,43,2022-08-19,   ganti lcd hp  ,,25259,856720,353280,Belum Selesai,nan
TAB-1968,44,2022-09-06,Ganti LCD HP,1210000.0,21429,878149,331851,Belum Selesai,Cash
tb_1968,45,Lupa nyatet,GANTI LCD HP,,22899,901048,308952,Selsai,Transfer
TAB-1968,46,22/10/2022,Ganti LCD HP,1210000.0,18272,919320,290680,Belum Selesai,Cash
TAB-1968,47,2022-11-15,Ganti LCD HP,1210000.0,18657,937977,272023,Belum Selesai,Cash
TAB-1968,48,2022-12-15,Ganti LCD HP,1210000.0,18144,956121,253879,Belum Selesai,Cash
TAB-1968,49,Kemarin,Ganti LCD HP,1210000.0,21092,977213,232787,Belum Selesai,Via ATM
TAB-1968,50,2023-01-16,Ganti LCD HP,1210000.0,22651,999864,210136,Belum Selesai,nan
TAB-1968,51,2023-01-23,,1210000.0,22082,1021946,188054,Belum Selesai,Via ATM
TAB-1968,52,2023-01-30,Ganti LCD HP,1210000.0,15945,1037891,172109,Belum Selesai,Cash
TAB - 1968,53,2023-02-28,Ganti LCD HP,1210000.0,18045,1055936,154064,SELESAI,Via ATM
TAB - 1968,54,2023-03-19,Ganti LCD HP,1210000.0,21079,1077015,132985,Belum Selesai,Cash
TAB-1968,55,2023-04-01,Ganti LCD HP,1210000.0,21525,1098540,111460,Blm selese,Via ATM
TAB-1968,56,2023-04-10,Ganti LCD HP,1210000.0,17888,1116428,93572,Belum Selesai,Transfer
TAB-1968,57,24/04/2023,,1210000.0,21978 rupiah,1138406,71594,Belum Selesai,Via ATM
TAB-1968,58,2023-05-06,Ganti LCD HP,1210000.0,18k,1156534,53466,BELUM SELESAI,Via ATM
TAB-1968,59,Bulan lalu,Ganti LCD HP,1210000.0,22k,1178916,31084,Belum Selesai,Cash
TAB-1968,60,2023-06-21,Ganti LCD HP,1210000.0,20552,1199468,10532,Belum Selesai,Cash
TAB-1968,61,2023-07-11,GANTI LCD HP,1210000.0,10532,1210000,0,Selesai,Cash
TAB - 1969,1,2021-02-23,   bayar kosan tahunan  ,13940000.0,1413240,1413240,12526760,belum selesai,Transfer
TAB-1969,2,2021-03-12,Bayar Kosan Tahunan,13940000.0,Rp. 1.613.574,3026814,10913186,Belum Selesai,Transfer
TAB-1969,3,2021-04-09,Bayar Kosan Tahunan,13940000.0,1184536,4211350,9728650,Belum Selesai,nan
TAB-1969,4,2021-04-24,Bayar Kosan Tahunan,,1306462,5517812,8422188,Belum Selesai,Transfer
TAB-1969,5,21-May-21,BAYAR KOSAN TAHUNAN,13940000.0,1403059,6920871,7019129,Selsai,Cash
TAB-1969,6,2021-06-17,Bayar Kosan Tahunan,13940000.0,1319304 rupiah,8240175,5699825,Belum Selesai,Cash
TAB-1969,7,2021-07-10,Bayar Kosan Tahunan,13940000.0,1286626,9526801,4413199,Belum Selesai,nan
TAB - 1969,8,2021-07-20,Bayar Kosan Tahunan,,1472615,10999416,2940584,Belum Selesai,Cash
TAB-1969,9,08-Aug-21,BAYAR KOSAN TAHUNAN,13940000.0,1428431,12427847,1512153,Belum Selesai,Transfer
TAB - 1969,10,05-Sep-21,Bayar Kosan Tahunan,13940000.0,1204989,13632836,307164,Belum Selesai,Cash
TAB-1969,11,2021-09-26,Bayar Kosan Tahunan,13940000.0,307164,13940000,0,Selesai,Transfer
TAB-1970,1,2022-09-06,MODAL NIKAH/TUNANGAN,85780000.0,8163714,8163714,77616286,Belum Selesai,nan
TAB-1970,2,2022-09-14,Modal Nikah/Tunangan,,8585645,16749359,69030641,Belum Selesai,Cash
TAB-1970,3,2022-10-14,Modal Nikah/Tunangan,85780000.0,9126996,25876355,59903645,Belum Selesai,Via ATM
TAB - 1970,4,08-Nov-22,Modal Nikah/Tunangan,85780000.0,8954063 rupiah,34830418,50949582,Belum Selesai,Cash
TAB-1970,5,2022-11-30,Modal Nikah/Tunangan,85780000.0,9255579,44085997,41694003,Belum Selesai,Transfer
TAB-1970,6,2022-12-13,Modal Nikah/Tunangan,85780000.0,8164615,52250612,33529388,Belum Selesai,Transfer
TAB-1970,7,2022-12-31,Modal Nikah/Tunangan,85780000.0,8595128,60845740,24934260,Belm Selesai,Transfer
TAB-1971,1,2024-01-18,   rakit pc gaming  ,21690000.0,2389289,2389289,19300711,Belum Selesai,Transfer
TAB-1971,2,07/02/2024,Rakit PC Gaming,21690000.0,2219077,4608366,17081634,BELUM SELESAI,Via ATM
TAB-1971,3,19/02/2024,Rakit PC Gaming,21690000.0,2297570,6905936,14784064,Belum Selesai,Cash
tb_1971,4,2024-03-11,Rakit PC Gaming,21690000.0,2314881,9220817,12469183,Blm selese,Via ATM
TAB - 1972,1,2021-09-25,Tas Ransel Eiger/Consina,760000.0,86026,86026,673974,Belum Selesai,nan
TAB-1972,2,2021-10-26,Tas Ransel Eiger/Consina,760000.0,81927,167953,592047,belum selesai,Via ATM
TAB-1972,3,2021-11-02,TAS RANSEL EIGER/CONSINA,760000.0,76318,244271,515729,Belum Selesai,Via ATM
TAB-1972,4,2021-11-10,Tas Ransel Eiger/Consina,760000.0,81084,325355,434645,Belum Selesai,Transfer
TAB-1972,5,2021-11-17,Tas Ransel Eiger/Consina,760000.0,81895,407250,352750,Belum Selesai,Transfer
TAB-1972,6,2021-12-03,,760000.0,92568,499818,260182,selesai,nan
TAB-1972,7,2021-12-20,,760000.0,85685,585503,174497,Belum Selesai,Via ATM
TAB-1972,8,2022-01-08,Tas Ransel Eiger/Consina,760000.0,71203,656706,103294,Selsai,Via ATM
TAB-1972,9,27/01/2022,Tas Ransel Eiger/Consina,760000.0,74290,730996,29004,Belum Selesai,Via ATM
tb_1972,10,2022-02-03,Tas Ransel Eiger/Consina,760000.0,29004,760000,0,Selesai,Cash
TAB-1973,1,2020-11-11,Beli Motor Bekas,12660000.0,1431483,1431483,11228517,Belum Selesai,nan
TAB-1973,2,2020-11-18,,12660000.0,1633831,3065314,9594686,SELESAI,Cash
TAB-1973,3,Lupa nyatet,Beli Motor Bekas,12660000.0,1385426,4450740,8209260,Belum Selesai,Cash
TAB - 1973,4,2021-01-13,   beli motor bekas  ,12660000.0,1182861,5633601,7026399,Belum Selesai,Transfer
TAB-1973,5,2021-01-22,BELI MOTOR BEKAS,12660000.0,1253k,6887039,5772961,Belum Selesai,Transfer
TAB-1973,6,2021-02-14,Beli Motor Bekas,12660000.0,1245422,8132461,4527539,Belum Selesai,Transfer
TAB-1973,7,2021-02-27,Beli Motor Bekas,12660000.0,1252002 rupiah,9384463,3275537,Belum Selesai,Via ATM
TAB-1974,1,2020-02-24,BELI HEWAN QURBAN,2730000.0,65618,65618,2664382,Belum Selesai,Via ATM
TAB-1974,2,2020-03-14,Beli Hewan Qurban,,65201,130819,2599181,Belum Selesai,Transfer
TAB - 1974,3,2020-03-28,BELI HEWAN QURBAN,,Rp. 59.922,190741,2539259,Belum Selesai,Transfer
TAB-1974,4,2020-04-08,   beli hewan qurban  ,2730000.0,59228,249969,2480031,Belum Selesai,Cash
TAB-1974,5,2020-04-28,   beli hewan qurban  ,,52428,302397,2427603,Belum Selesai,Cash
TAB-1974,6,2020-05-13,   beli hewan qurban  ,2730000.0,71980 rupiah,374377,2355623,Belum Selesai,nan
TAB-1974,7,2020-05-22,Beli Hewan Qurban,2730000.0,61558 rupiah,435935,2294065,Belum Selesai,Cash
TAB-1974,8,2020-05-30,Beli Hewan Qurban,2730000.0,56717,492652,2237348,Belum Selesai,Via ATM
TAB - 1974,9,2020-06-20,   beli hewan qurban  ,2730000.0,63271,555923,2174077,Belum Selesai,Cash
TAB-1974,10,2020-06-29,,2730000.0,62649,618572,2111428,Belum Selesai,Cash
TAB-1974,11,2020-07-29,Beli Hewan Qurban,2730000.0,60436,679008,2050992,Belum Selesai,Cash
TAB-1974,12,2020-08-29,Beli Hewan Qurban,2730000.0,53651,732659,1997341,Belum Selesai,nan
TAB-1974,13,11/09/2020,Beli Hewan Qurban,2730000.0,Rp. 68.085,800744,1929256,Belum Selesai,Cash
TAB-1974,14,2020-10-09,Beli Hewan Qurban,2730000.0,56846,857590,1872410,Belum Selesai,Cash
TAB-1974,15,2020-11-05,Beli Hewan Qurban,2730000.0,62468,920058,1809942,Belum Selesai,nan
TAB-1974,16,2020-11-15,Beli Hewan Qurban,2730000.0,52962,973020,1756980,Belum Selesai,nan
TAB-1974,17,2020-12-05,BELI HEWAN QURBAN,2730000.0,60640,1033660,1696340,Belum Selesai,Via ATM
TAB-1974,18,13/12/2020,Beli Hewan Qurban,,58560 rupiah,1092220,1637780,Belum Selesai,Via ATM
TAB-1974,19,2021-01-06,Beli Hewan Qurban,2730000.0,59169,1151389,1578611,Belum Selesai,Cash
TAB-1974,20,2021-01-29,Beli Hewan Qurban,2730000.0,66536,1217925,1512075,Belum Selesai,Cash
TAB-1974,21,2021-02-06,   beli hewan qurban  ,,59541,1277466,1452534,Belum Selesai,Via ATM
TAB-1974,22,2021-02-24,Beli Hewan Qurban,2730000.0,58878,1336344,1393656,Belum Selesai,Cash
tb_1974,23,2021-03-06,Beli Hewan Qurban,2730000.0,63146,1399490,1330510,belum selesai,Transfer
TAB-1974,24,02/04/2021,,2730000.0,56998 rupiah,1456488,1273512,Blm selese,Transfer
TAB - 1974,25,2021-04-25,BELI HEWAN QURBAN,2730000.0,61043,1517531,1212469,Selsai,Cash
TAB-1974,26,04/05/2021,,2730000.0,70k,1587931,1142069,Belum Selesai,Transfer
TAB - 1974,27,2021-05-25,Beli Hewan Qurban,2730000.0,61701,1649632,1080368,Belum Selesai,Cash
TAB-1974,28,2021-06-13,Beli Hewan Qurban,2730000.0,70739,1720371,1009629,Belum Selesai,Cash
TAB-1974,29,08/07/2021,Beli Hewan Qurban,2730000.0,63607,1783978,946022,Belum Selesai,Cash
tb_1974,30,2021-07-15,BELI HEWAN QURBAN,2730000.0,68845,1852823,877177,selesai,Cash
TAB-1974,31,2021-07-26,Beli Hewan Qurban,2730000.0,59062,1911885,818115,Belum Selesai,Cash
TAB-1974,32,16/08/2021,   beli hewan qurban  ,2730000.0,62353,1974238,755762,Selsai,nan
TAB-1974,33,2021-09-14,Beli Hewan Qurban,2730000.0,59664,2033902,696098,BELUM SELESAI,Via ATM
tb_1974,34,2021-09-30,Beli Hewan Qurban,2730000.0,54042,2087944,642056,Belum Selesai,Transfer
TAB-1974,35,2021-10-17,,2730000.0,63557,2151501,578499,Belum Selesai,Via ATM
TAB-1974,36,2021-11-02,Beli Hewan Qurban,2730000.0,69842,2221343,508657,Blm selese,Cash
TAB-1974,37,2021-12-01,Beli Hewan Qurban,2730000.0,67754,2289097,440903,Belum Selesai,Via ATM
TAB-1974,38,2021-12-25,Beli Hewan Qurban,2730000.0,60419,2349516,380484,Belum Selesai,Transfer
TAB-1974,39,2022-01-01,Beli Hewan Qurban,2730000.0,53877,2403393,326607,Belm Selesai,Cash
TAB-1974,40,2022-01-20,Beli Hewan Qurban,2730000.0,66073,2469466,260534,Belum Selesai,nan
TAB-1974,41,04/02/2022,Beli Hewan Qurban,2730000.0,Rp. 61.380,2530846,199154,Belum Selesai,Via ATM
TAB-1974,42,Bulan lalu,Beli Hewan Qurban,2730000.0,60788,2591634,138366,Belum Selesai,Via ATM
TAB-1974,43,2022-03-08,Beli Hewan Qurban,2730000.0,64585,2656219,73781,Belum Selesai,nan
TAB-1974,44,25/03/2022,Beli Hewan Qurban,2730000.0,58125,2714344,15656,Belum Selesai,Via ATM
TAB-1974,45,2022-04-24,Beli Hewan Qurban,2730000.0,15656,2730000,0,Selsai,nan
TAB - 1975,1,2025-04-02,MODAL NIKAH/TUNANGAN,97510000.0,9601652,9601652,87908348,Belum Selesai,Transfer
TAB-1975,2,2025-04-10,Modal Nikah/Tunangan,97510000.0,10652777,20254429,77255571,Belum Selesai,Via ATM
tb_1975,3,2025-05-07,Modal Nikah/Tunangan,,12288641,32543070,64966930,Belum Selesai,nan
TAB-1975,4,21-May-25,MODAL NIKAH/TUNANGAN,97510000.0,10597250,43140320,54369680,Belum Selesai,Cash
TAB-1975,5,2025-06-09,,97510000.0,7142545,50282865,47227135,Belum Selesai,Via ATM
TAB-1975,6,2025-06-22,Modal Nikah/Tunangan,97510000.0,11079425,61362290,36147710,BELUM SELESAI,Cash
TAB-1975,7,2025-07-06,MODAL NIKAH/TUNANGAN,97510000.0,11014718,72377008,25132992,Belum Selesai,nan
TAB-1975,8,2025-07-24,MODAL NIKAH/TUNANGAN,97510000.0,8480387,80857395,16652605,Belum Selesai,Cash
TAB-1975,9,2025-08-13,,97510000.0,Rp. 9.710.899,90568294,6941706,Belum Selesai,nan
TAB-1975,10,2025-09-13,Modal Nikah/Tunangan,97510000.0,6941706,97510000,0,Selesai,nan
TAB-1976,1,22-May-21,   modal nikah/tunangan  ,85960000.0,7746802,7746802,78213198,Belum Selesai,nan
TAB-1976,2,30/05/2021,MODAL NIKAH/TUNANGAN,85960000.0,10307679,18054481,67905519,Selsai,Transfer
TAB-1976,3,2021-06-07,Modal Nikah/Tunangan,85960000.0,9071231,27125712,58834288,Belm Selesai,Via ATM
TAB-1976,4,20-Jun-21,Modal Nikah/Tunangan,85960000.0,9071k,36197307,49762693,Blm selese,nan
TAB - 1976,5,05/07/2021,Modal Nikah/Tunangan,85960000.0,7321053,43518360,42441640,Belm Selesai,Via ATM
TAB-1976,6,28/07/2021,MODAL NIKAH/TUNANGAN,85960000.0,8281257,51799617,34160383,Belum Selesai,Cash
TAB-1976,7,12-Aug-21,,85960000.0,8717575,60517192,25442808,Belum Selesai,Cash
TAB-1976,8,2021-08-22,Modal Nikah/Tunangan,85960000.0,9542997,70060189,15899811,Blm selese,nan
TAB-1976,9,2021-09-09,Modal Nikah/Tunangan,85960000.0,8392592,78452781,7507219,Belm Selesai,nan
TAB-1977,1,2021-05-23,Rakit PC Gaming,21710000.0,2260786,2260786,19449214,Belum Selesai,Transfer
TAB-1977,2,2021-06-06,Rakit PC Gaming,21710000.0,2081983,4342769,17367231,Belum Selesai,Cash
TAB - 1977,3,2021-06-13,Rakit PC Gaming,21710000.0,2055573,6398342,15311658,Belum Selesai,Transfer
TAB-1977,4,2021-07-06,Rakit PC Gaming,21710000.0,2322k,8720940,12989060,Belum Selesai,nan
TAB-1977,5,2021-07-27,Rakit PC Gaming,21710000.0,2397958,11118898,10591102,Belum Selesai,Via ATM
TAB-1977,6,2021-08-06,Rakit PC Gaming,2171000000.0,2051k,13170301,8539699,Belum Selesai,Via ATM
TAB-1977,7,Kemarin,   rakit pc gaming  ,21710000.0,Rp. 2.096.021,15266322,6443678,Belum Selesai,Cash
TAB-1977,8,2021-09-13,RAKIT PC GAMING,21710000.0,2223395 rupiah,17489717,4220283,Belum Selesai,nan
TAB-1978,1,2020-09-27,Staycation Bareng Temen,1320000.0,279497,279497,1040503,Belum Selesai,Via ATM
TAB-1978,2,2020-10-08,Staycation Bareng Temen,1320000.0,307204,586701,733299,Belum Selesai,Transfer
TAB-1978,3,2020-11-02,Staycation Bareng Temen,1320000.0,323814,910515,409485,Belum Selesai,Cash
TAB-1978,4,2020-11-16,Staycation Bareng Temen,1320000.0,327828,1238343,81657,Belum Selesai,nan
TAB-1979,1,19/10/2020,Beli Mechanical Keyboard,710000.0,10243,10243,699757,Selsai,Via ATM
TAB-1979,2,2020-10-26,BELI MECHANICAL KEYBOARD,710000.0,10000,20243,689757,Belum Selesai,Cash
TAB - 1979,3,2020-11-06,BELI MECHANICAL KEYBOARD,710000.0,10511,30754,679246,Belum Selesai,Cash
TAB-1979,4,2020-12-07,Beli Mechanical Keyboard,710000.0,10k,40754,669246,Belum Selesai,nan
tb_1979,5,05-Jan-21,Beli Mechanical Keyboard,710000.0,10387,51141,658859,selesai,Transfer
TAB-1979,6,2021-01-15,Beli Mechanical Keyboard,710000.0,10000,61141,648859,Belum Selesai,Transfer
TAB-1979,7,2021-01-23,BELI MECHANICAL KEYBOARD,710000.0,11105,72246,637754,Belum Selesai,Transfer
TAB-1979,8,2021-02-02,BELI MECHANICAL KEYBOARD,71000000.0,10000,82246,627754,Belum Selesai,Cash
TAB-1979,9,2021-02-19,Beli Mechanical Keyboard,710000.0,10000,92246,617754,Belum Selesai,nan
TAB - 1979,10,08-Mar-21,Beli Mechanical Keyboard,710000.0,Rp. 10.000,102246,607754,Belum Selesai,Transfer
TAB - 1979,11,2021-03-23,Beli Mechanical Keyboard,710000.0,10000,112246,597754,Belum Selesai,Cash
TAB-1979,12,2021-04-14,   beli mechanical keyboard  ,710000.0,11950,124196,585804,Selsai,Via ATM
TAB-1979,13,2021-05-03,   beli mechanical keyboard  ,710000.0,10000,134196,575804,Belum Selesai,Cash
TAB-1979,14,24-May-21,Beli Mechanical Keyboard,710000.0,10000,144196,565804,Belum Selesai,Via ATM
TAB-1979,15,21-Jun-21,Beli Mechanical Keyboard,710000.0,10000,154196,555804,Belum Selesai,nan
TAB-1979,16,2021-07-18,BELI MECHANICAL KEYBOARD,710000.0,10600,164796,545204,SELESAI,Cash
TAB-1979,17,2021-08-10,Beli Mechanical Keyboard,710000.0,10000,174796,535204,Belum Selesai,nan
TAB-1979,18,2021-08-26,Beli Mechanical Keyboard,710000.0,10000,184796,525204,Belum Selesai,nan
TAB-1979,19,2021-09-25,Beli Mechanical Keyboard,710000.0,10592,195388,514612,Belum Selesai,Via ATM
TAB - 1979,20,2021-10-09,Beli Mechanical Keyboard,710000.0,11439 rupiah,206827,503173,Belum Selesai,nan
TAB-1979,21,2021-10-23,Beli Mechanical Keyboard,710000.0,Rp. 10.000,216827,493173,Belum Selesai,nan
TAB-1979,22,2021-11-08,   beli mechanical keyboard  ,710000.0,10006,226833,483167,Belum Selesai,nan
TAB-1979,23,15-Nov-21,Beli Mechanical Keyboard,710000.0,10000,236833,473167,Belum Selesai,nan
TAB - 1979,24,2021-12-01,Beli Mechanical Keyboard,710000.0,10088,246921,463079,Belum Selesai,Via ATM
TAB-1979,25,2021-12-29,Beli Mechanical Keyboard,710000.0,10980,257901,452099,Belum Selesai,nan
tb_1979,26,2022-01-15,Beli Mechanical Keyboard,,10894,268795,441205,Belum Selesai,Transfer
TAB-1979,27,2022-01-23,BELI MECHANICAL KEYBOARD,,11163,279958,430042,Belum Selesai,nan
TAB-1979,28,2022-02-07,Beli Mechanical Keyboard,710000.0,10000,289958,420042,Belum Selesai,Via ATM
TAB-1979,29,2022-02-26,Beli Mechanical Keyboard,710000.0,10533,300491,409509,Belum Selesai,Via ATM
TAB-1979,30,2022-03-08,Beli Mechanical Keyboard,710000.0,10000,310491,399509,Belum Selesai,Transfer
